customer_id,ts,promo_code_type
76defa2b23a26def20da1421b0e8aaacdf5e7717,2021-12-03 19:54:10.440,
76defa2b23a26def20da1421b0e8aaacdf5e7717,2021-12-14 08:25:33.876,
76defa2b23a26def20da1421b0e8aaacdf5e7717,2022-01-14 08:02:04.072,sorry
0884f2c27179666987cbe512d490c3cda4898b98,2022-02-13 20:27:31.501,
fc16eef14dd591c1171744b8782c3724cbe8c5fb,2021-12-17 20:48:00.495,3_for_10_fixed
c12ee18484b41a4668e86de3cd7e0a31d8e9612a,2022-01-27 14:23:14.863,3_for_10_fixed
c12ee18484b41a4668e86de3cd7e0a31d8e9612a,2022-01-29 15:39:31.769,3_for_10_fixed
4ee0bdebb5ded3188e85d33c072a09c8b1266de4,2022-01-13 16:19:48.882,
4ee0bdebb5ded3188e85d33c072a09c8b1266de4,2022-02-26 13:49:09.048,
af8c244c0c3ce13436393067a702a2d486db1a6c,2022-02-12 17:06:25.257,3_for_30_percentage
1371062ce3e106ac23ef50ccdcaf5396288fe5ac,2022-02-05 14:35:35.348,
faf2ff2681e8d0e9bf6662239311253dea6cca0f,2021-12-26 15:52:05.618,
faf2ff2681e8d0e9bf6662239311253dea6cca0f,2021-12-17 16:20:46.334,
faf2ff2681e8d0e9bf6662239311253dea6cca0f,2021-12-31 11:33:22.403,
662b171c67198dab9785532ff8acbce4eb85afd1,2022-02-12 14:26:25.335,3_for_50_percentage
662b171c67198dab9785532ff8acbce4eb85afd1,2022-02-03 16:05:06.488,3_for_50_percentage
662b171c67198dab9785532ff8acbce4eb85afd1,2022-01-29 11:59:42.478,3_for_50_percentage
7b86ef323324a43d32eab2a03748d110ab2506df,2022-01-06 20:31:52.735,other_fixed_30
7b86ef323324a43d32eab2a03748d110ab2506df,2022-01-09 18:09:03.158,3_for_10_fixed
7b86ef323324a43d32eab2a03748d110ab2506df,2022-01-08 17:47:05.472,3_for_10_fixed
8cf16daffb0c54762ea353c97e70d9cc3cd9e5d0,2022-02-18 17:40:09.440,
8cf16daffb0c54762ea353c97e70d9cc3cd9e5d0,2022-02-06 12:44:25.512,
8cf16daffb0c54762ea353c97e70d9cc3cd9e5d0,2022-02-16 11:45:53.798,
8cf16daffb0c54762ea353c97e70d9cc3cd9e5d0,2022-02-02 13:42:48.446,
8cf16daffb0c54762ea353c97e70d9cc3cd9e5d0,2022-02-08 11:22:35.397,
8cf16daffb0c54762ea353c97e70d9cc3cd9e5d0,2022-02-12 18:41:44.193,
8cf16daffb0c54762ea353c97e70d9cc3cd9e5d0,2022-01-28 08:45:28.705,
1507112c2f19edaeee321af390b1b56bd4b20632,2022-01-13 11:28:31.936,other_fixed_50
b15ca9faeaff4c4fc918df29d4071149115ab798,2022-02-21 13:11:21.340,
af8c394bab51e46b2b8800a3f7bfc7c4ee86cbdd,2021-11-22 14:06:08.517,other_fixed_30
7dfe2323f110ddb6f3e2ba1dd7dc8dc8e4568112,2022-01-12 10:59:03.486,other_fixed_20
7dfe2323f110ddb6f3e2ba1dd7dc8dc8e4568112,2022-01-21 19:08:30.934,3_for_10_fixed
7dfe2323f110ddb6f3e2ba1dd7dc8dc8e4568112,2022-02-28 17:50:34.340,
7dfe2323f110ddb6f3e2ba1dd7dc8dc8e4568112,2022-02-18 19:10:32.120,
7dfe2323f110ddb6f3e2ba1dd7dc8dc8e4568112,2022-01-24 21:19:26.245,3_for_10_fixed
8b41593f82238e2e91e905ad0e3daf9230f4921e,2021-11-28 16:39:35.093,
d25fbd792fbc8cc1a70f00d4e8a65f7ac61b1e14,2022-02-17 21:11:48.225,3_for_10_fixed
d25fbd792fbc8cc1a70f00d4e8a65f7ac61b1e14,2022-01-12 17:35:53.181,3_for_10_fixed
d25fbd792fbc8cc1a70f00d4e8a65f7ac61b1e14,2022-01-30 17:16:11.553,3_for_10_fixed
4556b04f072540f761dfb455ca1a89cec0f7a2e0,2022-01-15 12:14:06.361,3_for_50_percentage
4556b04f072540f761dfb455ca1a89cec0f7a2e0,2022-02-04 16:08:18.320,3_for_50_percentage
4556b04f072540f761dfb455ca1a89cec0f7a2e0,2022-01-23 12:44:04.304,3_for_50_percentage
b6c69e34d6b37bdce3e1f74483bd447ff262efdd,2022-02-14 19:37:24.712,
b6c69e34d6b37bdce3e1f74483bd447ff262efdd,2021-10-26 18:31:02.104,
b6c69e34d6b37bdce3e1f74483bd447ff262efdd,2022-02-04 20:02:50.850,
b6c69e34d6b37bdce3e1f74483bd447ff262efdd,2022-01-21 16:08:19.615,
b6c69e34d6b37bdce3e1f74483bd447ff262efdd,2021-12-23 16:44:56.408,
b6c69e34d6b37bdce3e1f74483bd447ff262efdd,2022-02-02 19:09:58.124,
b6c69e34d6b37bdce3e1f74483bd447ff262efdd,2022-01-30 16:38:26.766,
b6c69e34d6b37bdce3e1f74483bd447ff262efdd,2021-12-17 18:09:38.937,
b6c69e34d6b37bdce3e1f74483bd447ff262efdd,2021-12-28 17:43:41.335,3_for_10_fixed
b6c69e34d6b37bdce3e1f74483bd447ff262efdd,2021-12-01 19:11:18.574,
4e6747c907202f6cb7dfa509274bba3d8e3d80e6,2022-01-25 21:37:21.722,3_for_50_percentage
4e6747c907202f6cb7dfa509274bba3d8e3d80e6,2022-01-24 18:56:34.929,3_for_50_percentage
b495ee8b8c866c0ef1984f13684db9b449eff121,2021-12-14 20:18:13.909,3_for_10_fixed
b495ee8b8c866c0ef1984f13684db9b449eff121,2021-11-21 12:46:46.828,
bba492661142e677102a85e543969c7104a6e72e,2022-01-27 20:02:23.463,3_for_10_fixed
4ae580a84652ff85ccfaa4654f39ea402c806e3c,2021-11-22 17:20:56.314,other_fixed_20
26fa9633287b4208c38ff512845743da089e6765,2022-02-01 15:16:22.475,3_for_50_percentage
26fa9633287b4208c38ff512845743da089e6765,2022-01-25 18:14:01.673,3_for_50_percentage
26fa9633287b4208c38ff512845743da089e6765,2022-01-29 13:17:21.813,3_for_50_percentage
e89b255c73f3b80c23bc09e24913d2e3daf8283d,2022-02-26 13:47:30.729,other_fixed_50
17d93332fa3ab2a05ff6056a2860b1240dabbcc4,2021-12-09 20:32:56.747,other_fixed_20
45d9b0b2298cc1af9b3e60b3278fe9457b965aae,2022-01-22 16:45:01.437,
45d9b0b2298cc1af9b3e60b3278fe9457b965aae,2022-02-26 13:52:55.476,
45d9b0b2298cc1af9b3e60b3278fe9457b965aae,2021-12-04 14:34:01.398,
45d9b0b2298cc1af9b3e60b3278fe9457b965aae,2021-12-05 12:42:00.211,
45d9b0b2298cc1af9b3e60b3278fe9457b965aae,2022-02-21 19:26:31.493,
edcfb3a466478c595ac84711cc4f7d18ad71e487,2022-02-17 17:07:09.105,
edcfb3a466478c595ac84711cc4f7d18ad71e487,2022-01-09 11:20:56.162,3_for_10_fixed
edcfb3a466478c595ac84711cc4f7d18ad71e487,2021-12-29 08:49:00.170,3_for_10_fixed
54660de766342e768a1cdff7f0f2ff87910d849f,2022-02-12 19:14:16.566,3_for_30_percentage
54660de766342e768a1cdff7f0f2ff87910d849f,2022-02-14 09:01:45.619,3_for_30_percentage
54660de766342e768a1cdff7f0f2ff87910d849f,2022-02-15 18:01:57.831,sorry
54660de766342e768a1cdff7f0f2ff87910d849f,2022-02-13 22:01:25.211,3_for_30_percentage
ae17d35cbee9c530b527d3a49f2d09a12dd0ee98,2022-01-30 14:02:22.630,3_for_30_percentage
fbbc87f132b7f709c5b2964cf9f8584af7e71184,2022-02-01 11:49:18.050,
2c2d2c69ecfe3e4582d15953e894fad076bd94ba,2022-01-07 14:13:50.087,
2c2d2c69ecfe3e4582d15953e894fad076bd94ba,2022-01-09 19:42:27.436,3_for_10_fixed
2c2d2c69ecfe3e4582d15953e894fad076bd94ba,2022-01-23 19:03:23.424,3_for_10_fixed
2c2d2c69ecfe3e4582d15953e894fad076bd94ba,2022-02-27 08:25:40.172,
2c2d2c69ecfe3e4582d15953e894fad076bd94ba,2022-01-19 19:36:32.539,3_for_10_fixed
2082778370f91f5b0827128792243aa5cd994cd5,2021-12-31 14:27:34.124,3_for_50_percentage
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-13 18:05:15.689,sorry
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-26 19:56:35.998,
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-20 08:20:49.428,
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-06 20:37:07.824,3_for_50_percentage
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-17 18:39:18.920,
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-16 12:30:35.176,
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-17 16:11:21.847,
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-21 16:51:43.035,
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-12 18:57:40.772,sorry
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-22 18:56:31.158,
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-19 10:18:17.815,
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-17 16:18:01.714,
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-15 17:52:38.934,
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-22 16:17:58.115,
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-08 14:54:08.948,3_for_50_percentage
2082778370f91f5b0827128792243aa5cd994cd5,2022-01-27 21:27:45.241,
f90d6f604bbe1d279e5f31cea4c3d0489f65a294,2022-01-27 12:58:39.808,
0e54a6a52aa68203276bac207f3c4215dc094f6e,2021-11-22 15:58:49.405,other_fixed_20
141b1cf86bf679cf98b624fb33239ea3d936f4a6,2021-12-31 13:33:42.502,
141b1cf86bf679cf98b624fb33239ea3d936f4a6,2022-02-15 11:50:15.837,
141b1cf86bf679cf98b624fb33239ea3d936f4a6,2022-01-08 10:28:21.698,
141b1cf86bf679cf98b624fb33239ea3d936f4a6,2022-01-06 16:09:50.539,
141b1cf86bf679cf98b624fb33239ea3d936f4a6,2022-01-15 13:11:27.888,
141b1cf86bf679cf98b624fb33239ea3d936f4a6,2022-01-24 15:38:56.049,
141b1cf86bf679cf98b624fb33239ea3d936f4a6,2021-12-22 14:37:13.666,
141b1cf86bf679cf98b624fb33239ea3d936f4a6,2022-02-02 10:45:54.974,
141b1cf86bf679cf98b624fb33239ea3d936f4a6,2022-02-16 10:47:07.856,
141b1cf86bf679cf98b624fb33239ea3d936f4a6,2021-11-24 12:58:00.268,other_fixed_20
28239674315c7cc9dc53d874ee210ec49006f903,2022-01-14 19:04:20.887,other_fixed_20
d3becab13fe53a27558e7a8c27c96ce123d62a20,2022-02-27 16:25:52.674,
d3becab13fe53a27558e7a8c27c96ce123d62a20,2021-11-17 21:06:43.364,other_fixed_20
d3becab13fe53a27558e7a8c27c96ce123d62a20,2021-11-20 21:48:02.753,
950b40d117a2bdcb3998ea27b68409a87c0d338d,2022-02-13 15:38:57.119,3_for_10_fixed
950b40d117a2bdcb3998ea27b68409a87c0d338d,2022-02-20 17:31:35.967,3_for_10_fixed
950b40d117a2bdcb3998ea27b68409a87c0d338d,2022-02-15 16:12:18.980,3_for_10_fixed
3727b9c4e98d1f9d2c9b084759b90cc2c0533e39,2022-02-01 17:48:06.852,3_for_50_percentage
3727b9c4e98d1f9d2c9b084759b90cc2c0533e39,2022-02-19 20:13:49.506,3_for_50_percentage
f9717b77ef2d35b4f76da52e19a14fd111191da2,2022-01-27 20:10:53.104,
d0f2c22b7c33b759e470da7cdae3ca940dc05d95,2021-11-24 11:45:39.865,
d0f2c22b7c33b759e470da7cdae3ca940dc05d95,2021-11-23 22:47:48.193,
1e9136c9aaa3dd11d46e4372ed9f148cd2d56c4e,2021-12-07 22:16:30.049,
1e9136c9aaa3dd11d46e4372ed9f148cd2d56c4e,2021-12-02 13:13:07.189,
1e9136c9aaa3dd11d46e4372ed9f148cd2d56c4e,2021-12-04 16:54:39.611,
1e9136c9aaa3dd11d46e4372ed9f148cd2d56c4e,2021-12-09 20:27:19.472,
91019311ba8c40b6e7a73d4b107a1583d91321e5,2022-01-11 11:57:25.734,3_for_10_fixed
91019311ba8c40b6e7a73d4b107a1583d91321e5,2022-01-18 21:26:10.384,
91019311ba8c40b6e7a73d4b107a1583d91321e5,2022-02-02 11:52:10.013,
91019311ba8c40b6e7a73d4b107a1583d91321e5,2022-01-21 18:48:48.719,
91019311ba8c40b6e7a73d4b107a1583d91321e5,2022-01-07 15:20:17.812,3_for_10_fixed
91019311ba8c40b6e7a73d4b107a1583d91321e5,2022-01-30 12:48:53.017,
91019311ba8c40b6e7a73d4b107a1583d91321e5,2022-01-27 22:32:51.803,
91019311ba8c40b6e7a73d4b107a1583d91321e5,2022-01-26 22:09:27.648,
91019311ba8c40b6e7a73d4b107a1583d91321e5,2022-01-16 19:14:16.209,
91019311ba8c40b6e7a73d4b107a1583d91321e5,2021-12-16 10:00:50.809,
91019311ba8c40b6e7a73d4b107a1583d91321e5,2022-02-07 08:01:26.816,
91019311ba8c40b6e7a73d4b107a1583d91321e5,2021-12-18 16:01:15.573,3_for_10_fixed
c3d78a5a7d698f84a828a7a4934ec274e3b2565e,2021-11-13 20:04:35.587,other_fixed_20
91077442fb1f81ea958d67e15cf64af03db5319b,2022-02-05 12:38:31.789,
1b5e253fd93b923d460685ccfc21b2d3d3c2b123,2021-11-19 10:03:15.662,other_fixed_30
07049fb34bb04a87216ce19b638ffc32b97b77ef,2022-02-18 14:51:07.911,3_for_50_percentage
07049fb34bb04a87216ce19b638ffc32b97b77ef,2022-02-17 12:47:49.567,3_for_50_percentage
07049fb34bb04a87216ce19b638ffc32b97b77ef,2022-02-25 09:31:36.697,3_for_50_percentage
198f761f11eee4bd208e16ac6c2ed3bf76730555,2022-02-26 22:05:50.691,other_fixed_10
198f761f11eee4bd208e16ac6c2ed3bf76730555,2021-10-13 19:15:06.136,other_fixed_20
3bda8c7187f74231619fd69bdd4081ce38708648,2021-12-22 19:17:57.216,3_for_10_fixed
3bda8c7187f74231619fd69bdd4081ce38708648,2022-02-07 14:50:28.644,
3bda8c7187f74231619fd69bdd4081ce38708648,2021-12-12 14:51:06.509,3_for_10_fixed
3bda8c7187f74231619fd69bdd4081ce38708648,2022-01-13 22:23:24.504,
3bda8c7187f74231619fd69bdd4081ce38708648,2022-02-21 17:22:12.191,
751723320e0649c7752d6ad108b275311637c8af,2021-11-17 11:16:54.960,other_fixed_50
751723320e0649c7752d6ad108b275311637c8af,2021-12-21 12:45:36.877,other_fixed_50
cd09ba57b2eeed618adf6e86b53d2b1ed9f64b23,2022-01-08 17:52:54.748,3_for_10_fixed
acadc340a2086841305e1c1e523077af694f2870,2022-02-26 16:06:17.569,
0fca580c4745b7c148491ab91622eee94440433e,2022-01-16 08:03:19.035,
0fca580c4745b7c148491ab91622eee94440433e,2022-02-14 12:13:38.215,
0fca580c4745b7c148491ab91622eee94440433e,2022-02-07 21:31:17.879,
0fca580c4745b7c148491ab91622eee94440433e,2022-02-12 11:54:32.671,
0fca580c4745b7c148491ab91622eee94440433e,2022-02-26 09:43:16.876,
0fca580c4745b7c148491ab91622eee94440433e,2022-02-15 17:52:02.554,
0fca580c4745b7c148491ab91622eee94440433e,2022-02-19 09:48:59.790,
0fca580c4745b7c148491ab91622eee94440433e,2022-02-26 18:17:11.090,
0fca580c4745b7c148491ab91622eee94440433e,2022-01-13 22:00:05.889,
0fca580c4745b7c148491ab91622eee94440433e,2022-02-02 20:27:27.894,
0fca580c4745b7c148491ab91622eee94440433e,2022-01-12 08:09:29.055,3_for_10_fixed
0fca580c4745b7c148491ab91622eee94440433e,2022-02-11 14:14:17.539,
d84a79d462d1abc37d8ef163ad7d657c73317168,2022-02-28 20:40:27.301,
d84a79d462d1abc37d8ef163ad7d657c73317168,2022-01-20 17:58:04.155,other_percentage_30
d84a79d462d1abc37d8ef163ad7d657c73317168,2021-11-10 17:59:29.298,
d84a79d462d1abc37d8ef163ad7d657c73317168,2022-02-19 14:05:00.142,
d84a79d462d1abc37d8ef163ad7d657c73317168,2022-01-03 13:06:51.593,other_fixed_10
d84a79d462d1abc37d8ef163ad7d657c73317168,2022-01-04 13:55:56.997,sorry
d84a79d462d1abc37d8ef163ad7d657c73317168,2021-11-15 09:07:09.943,
d84a79d462d1abc37d8ef163ad7d657c73317168,2021-12-18 16:40:00.286,
d84a79d462d1abc37d8ef163ad7d657c73317168,2022-02-23 10:19:21.458,
d84a79d462d1abc37d8ef163ad7d657c73317168,2022-02-16 16:36:30.914,
d84a79d462d1abc37d8ef163ad7d657c73317168,2021-10-29 12:21:11.534,
d84a79d462d1abc37d8ef163ad7d657c73317168,2022-02-13 09:21:04.918,
d84a79d462d1abc37d8ef163ad7d657c73317168,2022-01-08 18:45:28.323,
d84a79d462d1abc37d8ef163ad7d657c73317168,2021-12-09 09:25:31.508,
bae90e029fbb0e306b4361b9e393fd81b4e8cb81,2021-10-22 10:58:54.566,other_fixed_20
ceb230f72e1afd9d081747b647223c8475e7c755,2021-11-09 16:43:27.032,other_fixed_20
0b2fe35d0c66846970c629c21dffd6071c0e89c4,2022-01-16 13:43:34.825,3_for_10_fixed
0b2fe35d0c66846970c629c21dffd6071c0e89c4,2022-01-14 19:06:09.935,3_for_10_fixed
0b2fe35d0c66846970c629c21dffd6071c0e89c4,2022-01-12 18:18:50.136,3_for_10_fixed
93270f83042736f74b0c1db300548d4617b03991,2021-12-08 20:14:18.640,other_fixed_20
99c2ce2e0696c2f462dfd207880ea2737543d618,2022-01-29 12:41:34.466,
99c2ce2e0696c2f462dfd207880ea2737543d618,2022-01-29 12:38:42.118,
e8e642eff6dbebd86a17fce36ebef25434a8d251,2021-11-21 18:33:28.598,other_fixed_20
e8e642eff6dbebd86a17fce36ebef25434a8d251,2022-02-20 12:19:23.742,3_for_10_fixed
e8e642eff6dbebd86a17fce36ebef25434a8d251,2021-12-12 15:42:10.132,3_for_10_fixed
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2021-10-05 10:13:24.477,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2021-09-26 10:14:25.005,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2021-12-26 20:29:52.129,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2021-09-20 11:59:53.572,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2021-10-29 18:23:11.379,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2022-01-04 19:36:35.718,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2021-10-29 18:00:42.677,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2021-11-11 13:41:38.637,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2022-01-04 21:02:00.472,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2022-01-07 21:18:28.071,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2021-11-26 11:31:36.992,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2021-11-15 12:26:11.794,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2021-12-08 22:48:24.359,
39bc7d1cf0b0823b1d12c69b2b099a6d4b325c74,2021-10-20 22:59:00.588,
61b798cba9aa2182b9682b13a30c00f0707d5073,2022-02-13 18:23:20.301,
167c9d1fc107c843ebc4bb9b357ccea44de30791,2022-02-19 18:46:11.423,
167c9d1fc107c843ebc4bb9b357ccea44de30791,2022-02-25 19:36:09.610,
d44803bdbaa686041edb8ff92e51aab0fb8fd825,2021-11-19 18:26:46.442,other_fixed_30
fbe62a1cf9ee939d79cc261d92a789fb7ef5798c,2022-03-03 20:14:04.917,3_for_10_fixed
ba84566221604c839515897354b916ef10cc062b,2022-02-13 09:12:01.802,
ba84566221604c839515897354b916ef10cc062b,2022-03-02 11:20:12.467,
ba84566221604c839515897354b916ef10cc062b,2021-12-16 09:52:31.838,
ba84566221604c839515897354b916ef10cc062b,2022-01-14 17:13:03.452,
ba84566221604c839515897354b916ef10cc062b,2021-12-10 16:33:16.942,
ba84566221604c839515897354b916ef10cc062b,2022-03-04 08:11:17.413,
ba84566221604c839515897354b916ef10cc062b,2022-02-26 17:54:27.373,
ba84566221604c839515897354b916ef10cc062b,2022-01-28 15:44:23.886,
ba84566221604c839515897354b916ef10cc062b,2022-02-21 20:05:15.546,
ba84566221604c839515897354b916ef10cc062b,2021-12-21 18:33:24.552,
ba84566221604c839515897354b916ef10cc062b,2022-01-12 09:40:17.892,
ba84566221604c839515897354b916ef10cc062b,2022-01-02 11:14:21.844,
ba84566221604c839515897354b916ef10cc062b,2022-03-03 08:26:22.815,
5e407a413400f9fbf06093bf7c4a350c2a2883b4,2022-02-28 08:10:13.700,3_for_30_percentage
5e407a413400f9fbf06093bf7c4a350c2a2883b4,2022-02-17 15:03:04.803,3_for_30_percentage
5e407a413400f9fbf06093bf7c4a350c2a2883b4,2022-03-04 08:09:49.526,3_for_30_percentage
dcb2950b60e934d1401556846d3b2a46bc8b426c,2021-10-17 11:37:35.676,other_fixed_50
dcb2950b60e934d1401556846d3b2a46bc8b426c,2021-12-05 17:20:44.455,other_fixed_30
dcb2950b60e934d1401556846d3b2a46bc8b426c,2021-11-28 17:00:28.998,other_fixed_50
dcb2950b60e934d1401556846d3b2a46bc8b426c,2021-11-14 17:21:57.619,other_fixed_50
dcb2950b60e934d1401556846d3b2a46bc8b426c,2022-01-03 20:17:46.372,other_fixed_30
dcb2950b60e934d1401556846d3b2a46bc8b426c,2022-01-14 14:49:38.551,
dcb2950b60e934d1401556846d3b2a46bc8b426c,2021-11-21 13:09:45.114,other_fixed_50
dcb2950b60e934d1401556846d3b2a46bc8b426c,2022-03-02 15:27:44.785,
dcb2950b60e934d1401556846d3b2a46bc8b426c,2022-01-08 15:56:06.012,
dcb2950b60e934d1401556846d3b2a46bc8b426c,2022-03-04 12:32:58.334,
dcb2950b60e934d1401556846d3b2a46bc8b426c,2022-01-28 22:28:44.675,
2ab8cae88b53f814285ca3ba13b07cffcfe44335,2022-02-27 19:11:14.552,
2ab8cae88b53f814285ca3ba13b07cffcfe44335,2022-03-04 14:41:37.968,
2ab8cae88b53f814285ca3ba13b07cffcfe44335,2022-02-26 13:10:51.591,
2ab8cae88b53f814285ca3ba13b07cffcfe44335,2022-03-01 13:41:26.391,
7fb27a782a28e0aacea0e4bb87d275d124388fed,2022-02-13 09:51:51.958,
7fb27a782a28e0aacea0e4bb87d275d124388fed,2022-03-04 16:01:31.744,3_for_10_fixed
7fb27a782a28e0aacea0e4bb87d275d124388fed,2022-02-19 09:59:29.290,
44dee382e6da478f17e324a149f48ee03c91eafa,2022-02-03 08:24:25.969,3_for_10_fixed
44dee382e6da478f17e324a149f48ee03c91eafa,2022-02-05 18:28:01.682,
44dee382e6da478f17e324a149f48ee03c91eafa,2022-02-04 18:33:53.498,3_for_10_fixed
44dee382e6da478f17e324a149f48ee03c91eafa,2022-03-03 15:56:26.536,
44dee382e6da478f17e324a149f48ee03c91eafa,2022-02-17 19:49:13.932,
44dee382e6da478f17e324a149f48ee03c91eafa,2022-02-12 21:42:30.084,
44dee382e6da478f17e324a149f48ee03c91eafa,2022-01-27 22:15:35.026,3_for_10_fixed
44dee382e6da478f17e324a149f48ee03c91eafa,2022-03-04 21:26:44.135,
44dee382e6da478f17e324a149f48ee03c91eafa,2022-02-19 21:30:55.785,
44dee382e6da478f17e324a149f48ee03c91eafa,2022-02-10 10:47:18.222,
44dee382e6da478f17e324a149f48ee03c91eafa,2022-02-25 21:10:09.346,
44dee382e6da478f17e324a149f48ee03c91eafa,2022-03-04 11:11:38.483,
12cc971085a86db27c17fa78c328ec63e1453bea,2022-02-15 13:06:03.328,
12cc971085a86db27c17fa78c328ec63e1453bea,2022-02-26 10:16:59.223,
12cc971085a86db27c17fa78c328ec63e1453bea,2022-02-08 14:31:10.685,
12cc971085a86db27c17fa78c328ec63e1453bea,2022-02-02 17:28:25.830,
12cc971085a86db27c17fa78c328ec63e1453bea,2022-03-05 15:03:20.890,
12cc971085a86db27c17fa78c328ec63e1453bea,2022-01-06 16:06:07.149,3_for_10_fixed
f8928681d7aca65959217c88259811faa3004985,2022-02-20 20:53:45.068,
f8928681d7aca65959217c88259811faa3004985,2022-02-28 19:20:24.384,
15ae2a825d65668c8ce19286dc09ce9a5fe5bdf7,2022-02-01 21:13:36.621,other_fixed_20
5394531b73f941c9c646b91d89aef21c863bad95,2022-01-03 18:46:58.863,other_fixed_20
82aeec3190a93fee06ff58a20223ef45473794d6,2022-01-28 08:12:15.660,
c7a9747f7c9c16f1dfe9dd40b1aacc5aa6878c99,2022-02-10 21:03:40.934,
bb87176119f431708cf33a980b2dd9fcab377518,2022-01-05 13:25:42.491,other_fixed_30
168d3c7c993862418c27eb46eaabded9ba3cc008,2022-02-17 13:47:15.311,
168d3c7c993862418c27eb46eaabded9ba3cc008,2022-01-22 16:33:27.446,3_for_10_fixed
168d3c7c993862418c27eb46eaabded9ba3cc008,2022-01-27 14:23:46.943,3_for_10_fixed
168d3c7c993862418c27eb46eaabded9ba3cc008,2022-02-27 14:41:20.160,
168d3c7c993862418c27eb46eaabded9ba3cc008,2022-02-02 19:35:58.474,3_for_10_fixed
5563c98c031e75b24f7d47a9def86477c16eaa4a,2022-02-07 19:22:34.892,3_for_30_percentage
5563c98c031e75b24f7d47a9def86477c16eaa4a,2022-02-27 20:34:59.810,3_for_30_percentage
5563c98c031e75b24f7d47a9def86477c16eaa4a,2022-02-07 18:09:29.924,
c4edd087116b61a52980a1d27c7d0640b1031249,2021-12-04 21:16:08.774,
c4edd087116b61a52980a1d27c7d0640b1031249,2021-12-11 20:19:13.717,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-01-04 14:07:26.241,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-01-19 11:24:31.459,
c4edd087116b61a52980a1d27c7d0640b1031249,2021-10-29 18:56:13.372,other_fixed_20
c4edd087116b61a52980a1d27c7d0640b1031249,2021-12-20 18:39:50.439,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-02-20 17:31:43.815,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-01-12 12:41:47.793,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-02-26 20:55:09.339,
c4edd087116b61a52980a1d27c7d0640b1031249,2021-12-09 09:46:03.680,
c4edd087116b61a52980a1d27c7d0640b1031249,2021-11-15 18:49:49.498,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-01-29 16:20:00.446,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-02-14 19:03:24.773,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-01-17 20:22:04.939,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-01-05 15:26:14.605,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-01-10 17:51:15.505,sorry
c4edd087116b61a52980a1d27c7d0640b1031249,2021-11-28 19:36:27.834,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-02-04 18:03:00.546,
c4edd087116b61a52980a1d27c7d0640b1031249,2021-12-14 13:49:23.823,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-01-16 18:01:49.261,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-02-19 11:08:11.969,
c4edd087116b61a52980a1d27c7d0640b1031249,2021-11-27 18:04:19.506,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-02-08 15:44:41.078,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-01-07 16:23:07.504,
c4edd087116b61a52980a1d27c7d0640b1031249,2021-12-01 18:03:19.895,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-01-26 19:24:47.858,
c4edd087116b61a52980a1d27c7d0640b1031249,2021-11-22 19:57:33.410,
c4edd087116b61a52980a1d27c7d0640b1031249,2022-01-08 18:41:05.588,
